Generators,Resources,Periods,Problem size,Generated energy variable annealer,Commitment variable annealer,Start variable annealer,Shut variable annealer,Operational cost annealer,QPU access time,QPU charge time,QPU run time
1,hydroelectric_pumped_storage,15,480,42.0,,,,1420283.852700003,32042,4927230,4927230
1,hydroelectric_pumped_storage,16,480,42.0,,,,1420283.852700003,32042,4927230,4927230
1,hydroelectric_pumped_storage,17,480,42.0,,,,1420283.852700003,32042,4927230,4927230
1,hydroelectric_pumped_storage,18,480,42.0,,,,1420283.852700003,32042,4927230,4927230
1,hydroelectric_pumped_storage,19,480,42.0,,,,1420283.852700003,32042,4927230,4927230
1,hydroelectric_pumped_storage,2,480,42.0,,,,1420283.852700003,32042,4927230,4927230
1,hydroelectric_pumped_storage,20,480,42.0,,,,1420283.852700003,32042,4927230,4927230
1,hydroelectric_pumped_storage,21,480,42.0,,,,1420283.852700003,32042,4927230,4927230
1,hydroelectric_pumped_storage,22,480,42.0,,,,1420283.852700003,32042,4927230,4927230
1,hydroelectric_pumped_storage,23,480,42.0,,,,1420283.852700003,32042,4927230,4927230
1,hydroelectric_pumped_storage,3,480,42.0,,,,1420283.852700003,32042,4927230,4927230
1,hydroelectric_pumped_storage,4,480,42.0,,,,1420283.852700003,32042,4927230,4927230
1,hydroelectric_pumped_storage,5,480,42.0,,,,1420283.852700003,32042,4927230,4927230
1,hydroelectric_pumped_storage,6,480,42.0,,,,1420283.852700003,32042,4927230,4927230
1,hydroelectric_pumped_storage,7,480,42.0,,,,1420283.852700003,32042,4927230,4927230
1,hydroelectric_pumped_storage,8,480,42.0,,,,1420283.852700003,32042,4927230,4927230
1,hydroelectric_pumped_storage,9,480,42.0,,,,1420283.852700003,32042,4927230,4927230
2,natural_gas_fired_combined_cycle,0,480,607.0,1.0,,,1420283.852700003,32042,4927230,4927230
2,natural_gas_fired_combined_cycle,1,480,607.0,1.0,,,1420283.852700003,32042,4927230,4927230
2,natural_gas_fired_combined_cycle,10,480,607.0,1.0,,,1420283.852700003,32042,4927230,4927230
2,natural_gas_fired_combined_cycle,11,480,340.0,1.0,,,1420283.852700003,32042,4927230,4927230
2,natural_gas_fired_combined_cycle,12,480,389.0,1.0,,,1420283.852700003,32042,4927230,4927230
2,natural_gas_fired_combined_cycle,13,480,607.0,1.0,,,1420283.852700003,32042,4927230,4927230
2,natural_gas_fired_combined_cycle,14,480,607.0,1.0,,,1420283.852700003,32042,4927230,4927230
2,natural_gas_fired_combined_cycle,15,480,607.0,1.0,,,1420283.852700003,32042,4927230,4927230
2,natural_gas_fired_combined_cycle,16,480,607.0,1.0,,,1420283.852700003,32042,4927230,4927230
2,natural_gas_fired_combined_cycle,17,480,607.0,1.0,,,1420283.852700003,32042,4927230,4927230
2,natural_gas_fired_combined_cycle,18,480,607.0,1.0,,,1420283.852700003,32042,4927230,4927230
2,natural_gas_fired_combined_cycle,19,480,607.0,1.0,,,1420283.852700003,32042,4927230,4927230
2,natural_gas_fired_combined_cycle,2,480,607.0,1.0,,,1420283.852700003,32042,4927230,4927230
2,natural_gas_fired_combined_cycle,20,480,607.0,1.0,,,1420283.852700003,32042,4927230,4927230
2,natural_gas_fired_combined_cycle,21,480,607.0,1.0,,,1420283.852700003,32042,4927230,4927230
2,natural_gas_fired_combined_cycle,22,480,607.0,1.0,,,1420283.852700003,32042,4927230,4927230
2,natural_gas_fired_combined_cycle,23,480,607.0,1.0,,,1420283.852700003,32042,4927230,4927230
2,natural_gas_fired_combined_cycle,3,480,607.0,1.0,,,1420283.852700003,32042,4927230,4927230
2,natural_gas_fired_combined_cycle,4,480,607.0,1.0,,,1420283.852700003,32042,4927230,4927230
2,natural_gas_fired_combined_cycle,5,480,607.0,1.0,,,1420283.852700003,32042,4927230,4927230
2,natural_gas_fired_combined_cycle,6,480,607.0,1.0,,,1420283.852700003,32042,4927230,4927230
2,natural_gas_fired_combined_cycle,7,480,508.0,1.0,,,1420283.852700003,32042,4927230,4927230
2,natural_gas_fired_combined_cycle,8,480,565.0,1.0,,,1420283.852700003,32042,4927230,4927230
2,natural_gas_fired_combined_cycle,9,480,349.0,1.0,,,1420283.852700003,32042,4927230,4927230
3,natural_gas_fired_combined_cycle,0,480,30.0,1.0,,,1420283.852700003,32042,4927230,4927230
3,natural_gas_fired_combined_cycle,1,480,30.0,1.0,,,1420283.852700003,32042,4927230,4927230
3,natural_gas_fired_combined_cycle,10,480,30.0,1.0,,,1420283.852700003,32042,4927230,4927230
3,natural_gas_fired_combined_cycle,11,480,0.0,0.0,,,1420283.852700003,32042,4927230,4927230
3,natural_gas_fired_combined_cycle,12,480,17.0,1.0,,,1420283.852700003,32042,4927230,4927230
3,natural_gas_fired_combined_cycle,13,480,0.0,0.0,,,1420283.852700003,32042,4927230,4927230
3,natural_gas_fired_combined_cycle,14,480,0.0,0.0,,,1420283.852700003,32042,4927230,4927230
3,natural_gas_fired_combined_cycle,15,480,30.0,1.0,,,1420283.852700003,32042,4927230,4927230
3,natural_gas_fired_combined_cycle,16,480,30.0,1.0,,,1420283.852700003,32042,4927230,4927230
3,natural_gas_fired_combined_cycle,17,480,0.0,0.0,,,1420283.852700003,32042,4927230,4927230
3,natural_gas_fired_combined_cycle,18,480,30.0,1.0,,,1420283.852700003,32042,4927230,4927230
3,natural_gas_fired_combined_cycle,19,480,30.0,1.0,,,1420283.852700003,32042,4927230,4927230
3,natural_gas_fired_combined_cycle,2,480,30.0,1.0,,,1420283.852700003,32042,4927230,4927230
3,natural_gas_fired_combined_cycle,20,480,30.0,1.0,,,1420283.852700003,32042,4927230,4927230
3,natural_gas_fired_combined_cycle,21,480,30.0,1.0,,,1420283.852700003,32042,4927230,4927230
3,natural_gas_fired_combined_cycle,22,480,30.0,1.0,,,1420283.852700003,32042,4927230,4927230
3,natural_gas_fired_combined_cycle,23,480,30.0,1.0,,,1420283.852700003,32042,4927230,4927230
3,natural_gas_fired_combined_cycle,3,480,30.0,1.0,,,1420283.852700003,32042,4927230,4927230
3,natural_gas_fired_combined_cycle,4,480,30.0,1.0,,,1420283.852700003,32042,4927230,4927230
3,natural_gas_fired_combined_cycle,5,480,30.0,1.0,,,1420283.852700003,32042,4927230,4927230
3,natural_gas_fired_combined_cycle,6,480,30.0,1.0,,,1420283.852700003,32042,4927230,4927230
3,natural_gas_fired_combined_cycle,7,480,0.0,0.0,,,1420283.852700003,32042,4927230,4927230
3,natural_gas_fired_combined_cycle,8,480,17.0,1.0,,,1420283.852700003,32042,4927230,4927230
3,natural_gas_fired_combined_cycle,9,480,17.0,1.0,,,1420283.852700003,32042,4927230,4927230
4,natural_gas_fired_combined_cycle,0,480,49.0,1.0,,,1420283.852700003,32042,4927230,4927230
4,natural_gas_fired_combined_cycle,1,480,49.0,1.0,,,1420283.852700003,32042,4927230,4927230
4,natural_gas_fired_combined_cycle,10,480,49.0,1.0,,,1420283.852700003,32042,4927230,4927230
4,natural_gas_fired_combined_cycle,11,480,25.0,1.0,,,1420283.852700003,32042,4927230,4927230
4,natural_gas_fired_combined_cycle,12,480,25.0,1.0,,,1420283.852700003,32042,4927230,4927230
4,natural_gas_fired_combined_cycle,13,480,49.0,1.0,,,1420283.852700003,32042,4927230,4927230
4,natural_gas_fired_combined_cycle,14,480,49.0,1.0,,,1420283.852700003,32042,4927230,4927230
4,natural_gas_fired_combined_cycle,15,480,0.0,0.0,,,1420283.852700003,32042,4927230,4927230
4,natural_gas_fired_combined_cycle,16,480,0.0,0.0,,,1420283.852700003,32042,4927230,4927230
4,natural_gas_fired_combined_cycle,17,480,49.0,1.0,,,1420283.852700003,32042,4927230,4927230
4,natural_gas_fired_combined_cycle,18,480,49.0,1.0,,,1420283.852700003,32042,4927230,4927230
4,natural_gas_fired_combined_cycle,19,480,49.0,1.0,,,1420283.852700003,32042,4927230,4927230
4,natural_gas_fired_combined_cycle,2,480,49.0,1.0,,,1420283.852700003,32042,4927230,4927230
4,natural_gas_fired_combined_cycle,20,480,49.0,1.0,,,1420283.852700003,32042,4927230,4927230
4,natural_gas_fired_combined_cycle,21,480,0.0,0.0,,,1420283.852700003,32042,4927230,4927230
4,natural_gas_fired_combined_cycle,22,480,49.0,1.0,,,1420283.852700003,32042,4927230,4927230
4,natural_gas_fired_combined_cycle,23,480,49.0,1.0,,,1420283.852700003,32042,4927230,4927230
4,natural_gas_fired_combined_cycle,3,480,49.0,1.0,,,1420283.852700003,32042,4927230,4927230
4,natural_gas_fired_combined_cycle,4,480,49.0,1.0,,,1420283.852700003,32042,4927230,4927230
4,natural_gas_fired_combined_cycle,5,480,49.0,1.0,,,1420283.852700003,32042,4927230,4927230
4,natural_gas_fired_combined_cycle,6,480,49.0,1.0,,,1420283.852700003,32042,4927230,4927230
4,natural_gas_fired_combined_cycle,7,480,0.0,0.0,,,1420283.852700003,32042,4927230,4927230
4,natural_gas_fired_combined_cycle,8,480,0.0,0.0,,,1420283.852700003,32042,4927230,4927230
4,natural_gas_fired_combined_cycle,9,480,25.0,1.0,,,1420283.852700003,32042,4927230,4927230
5,natural_gas_fired_combined_cycle,0,480,570.0,1.0,,,1420283.852700003,32042,4927230,4927230
5,natural_gas_fired_combined_cycle,1,480,570.0,1.0,,,1420283.852700003,32042,4927230,4927230
5,natural_gas_fired_combined_cycle,10,480,0.0,0.0,,,1420283.852700003,32042,4927230,4927230
5,natural_gas_fired_combined_cycle,11,480,570.0,1.0,,,1420283.852700003,32042,4927230,4927230
5,natural_gas_fired_combined_cycle,12,480,570.0,1.0,,,1420283.852700003,32042,4927230,4927230
5,natural_gas_fired_combined_cycle,13,480,570.0,1.0,,,1420283.852700003,32042,4927230,4927230
5,natural_gas_fired_combined_cycle,14,480,570.0,1.0,,,1420283.852700003,32042,4927230,4927230
5,natural_gas_fired_combined_cycle,15,480,570.0,1.0,,,1420283.852700003,32042,4927230,4927230
5,natural_gas_fired_combined_cycle,16,480,570.0,1.0,,,1420283.852700003,32042,4927230,4927230
5,natural_gas_fired_combined_cycle,17,480,570.0,1.0,,,1420283.852700003,32042,4927230,4927230
5,natural_gas_fired_combined_cycle,18,480,570.0,1.0,,,1420283.852700003,32042,4927230,4927230
5,natural_gas_fired_combined_cycle,19,480,570.0,1.0,,,1420283.852700003,32042,4927230,4927230
5,natural_gas_fired_combined_cycle,2,480,570.0,1.0,,,1420283.852700003,32042,4927230,4927230
5,natural_gas_fired_combined_cycle,20,480,570.0,1.0,,,1420283.852700003,32042,4927230,4927230
5,natural_gas_fired_combined_cycle,21,480,570.0,1.0,,,1420283.852700003,32042,4927230,4927230
5,natural_gas_fired_combined_cycle,22,480,570.0,1.0,,,1420283.852700003,32042,4927230,4927230
5,natural_gas_fired_combined_cycle,23,480,570.0,1.0,,,1420283.852700003,32042,4927230,4927230
5,natural_gas_fired_combined_cycle,3,480,570.0,1.0,,,1420283.852700003,32042,4927230,4927230
5,natural_gas_fired_combined_cycle,4,480,570.0,1.0,,,1420283.852700003,32042,4927230,4927230
5,natural_gas_fired_combined_cycle,5,480,570.0,1.0,,,1420283.852700003,32042,4927230,4927230
5,natural_gas_fired_combined_cycle,6,480,570.0,1.0,,,1420283.852700003,32042,4927230,4927230
5,natural_gas_fired_combined_cycle,7,480,570.0,1.0,,,1420283.852700003,32042,4927230,4927230
5,natural_gas_fired_combined_cycle,8,480,570.0,1.0,,,1420283.852700003,32042,4927230,4927230
5,natural_gas_fired_combined_cycle,9,480,423.0,1.0,,,1420283.852700003,32042,4927230,4927230
6,natural_gas_fired_combined_cycle,0,480,336.0,1.0,,,1420283.852700003,32042,4927230,4927230
6,natural_gas_fired_combined_cycle,1,480,336.0,1.0,,,1420283.852700003,32042,4927230,4927230
6,natural_gas_fired_combined_cycle,10,480,336.0,1.0,,,1420283.852700003,32042,4927230,4927230
6,natural_gas_fired_combined_cycle,11,480,150.0,1.0,,,1420283.852700003,32042,4927230,4927230
6,natural_gas_fired_combined_cycle,12,480,150.0,1.0,,,1420283.852700003,32042,4927230,4927230
6,natural_gas_fired_combined_cycle,13,480,161.0,1.0,,,1420283.852700003,32042,4927230,4927230
6,natural_gas_fired_combined_cycle,14,480,215.0,1.0,,,1420283.852700003,32042,4927230,4927230
6,natural_gas_fired_combined_cycle,15,480,218.0,1.0,,,1420283.852700003,32042,4927230,4927230
6,natural_gas_fired_combined_cycle,16,480,329.0,1.0,,,1420283.852700003,32042,4927230,4927230
6,natural_gas_fired_combined_cycle,17,480,336.0,1.0,,,1420283.852700003,32042,4927230,4927230
6,natural_gas_fired_combined_cycle,18,480,336.0,1.0,,,1420283.852700003,32042,4927230,4927230
6,natural_gas_fired_combined_cycle,19,480,336.0,1.0,,,1420283.852700003,32042,4927230,4927230
6,natural_gas_fired_combined_cycle,2,480,336.0,1.0,,,1420283.852700003,32042,4927230,4927230
6,natural_gas_fired_combined_cycle,20,480,336.0,1.0,,,1420283.852700003,32042,4927230,4927230
6,natural_gas_fired_combined_cycle,21,480,336.0,1.0,,,1420283.852700003,32042,4927230,4927230
6,natural_gas_fired_combined_cycle,22,480,336.0,1.0,,,1420283.852700003,32042,4927230,4927230
6,natural_gas_fired_combined_cycle,23,480,329.0,1.0,,,1420283.852700003,32042,4927230,4927230
6,natural_gas_fired_combined_cycle,3,480,336.0,1.0,,,1420283.852700003,32042,4927230,4927230
6,natural_gas_fired_combined_cycle,4,480,336.0,1.0,,,1420283.852700003,32042,4927230,4927230
6,natural_gas_fired_combined_cycle,5,480,336.0,1.0,,,1420283.852700003,32042,4927230,4927230
6,natural_gas_fired_combined_cycle,6,480,182.0,1.0,,,1420283.852700003,32042,4927230,4927230
6,natural_gas_fired_combined_cycle,7,480,150.0,1.0,,,1420283.852700003,32042,4927230,4927230
6,natural_gas_fired_combined_cycle,8,480,0.0,0.0,,,1420283.852700003,32042,4927230,4927230
6,natural_gas_fired_combined_cycle,9,480,150.0,1.0,,,1420283.852700003,32042,4927230,4927230
7,natural_gas_fired_combined_cycle,0,480,273.0,1.0,,,1420283.852700003,32042,4927230,4927230
7,natural_gas_fired_combined_cycle,1,480,336.0,1.0,,,1420283.852700003,32042,4927230,4927230
7,natural_gas_fired_combined_cycle,10,480,0.0,0.0,,,1420283.852700003,32042,4927230,4927230
7,natural_gas_fired_combined_cycle,11,480,150.0,1.0,,,1420283.852700003,32042,4927230,4927230
7,natural_gas_fired_combined_cycle,12,480,150.0,1.0,,,1420283.852700003,32042,4927230,4927230
7,natural_gas_fired_combined_cycle,13,480,150.0,1.0,,,1420283.852700003,32042,4927230,4927230
7,natural_gas_fired_combined_cycle,14,480,202.0,1.0,,,1420283.852700003,32042,4927230,4927230
7,natural_gas_fired_combined_cycle,15,480,331.0,1.0,,,1420283.852700003,32042,4927230,4927230
7,natural_gas_fired_combined_cycle,16,480,307.0,1.0,,,1420283.852700003,32042,4927230,4927230
7,natural_gas_fired_combined_cycle,17,480,275.0,1.0,,,1420283.852700003,32042,4927230,4927230
7,natural_gas_fired_combined_cycle,18,480,336.0,1.0,,,1420283.852700003,32042,4927230,4927230
7,natural_gas_fired_combined_cycle,19,480,336.0,1.0,,,1420283.852700003,32042,4927230,4927230
7,natural_gas_fired_combined_cycle,2,480,336.0,1.0,,,1420283.852700003,32042,4927230,4927230
7,natural_gas_fired_combined_cycle,20,480,336.0,1.0,,,1420283.852700003,32042,4927230,4927230
7,natural_gas_fired_combined_cycle,21,480,336.0,1.0,,,1420283.852700003,32042,4927230,4927230
7,natural_gas_fired_combined_cycle,22,480,255.0,1.0,,,1420283.852700003,32042,4927230,4927230
7,natural_gas_fired_combined_cycle,23,480,305.0,1.0,,,1420283.852700003,32042,4927230,4927230
7,natural_gas_fired_combined_cycle,3,480,336.0,1.0,,,1420283.852700003,32042,4927230,4927230
7,natural_gas_fired_combined_cycle,4,480,336.0,1.0,,,1420283.852700003,32042,4927230,4927230
7,natural_gas_fired_combined_cycle,5,480,226.0,1.0,,,1420283.852700003,32042,4927230,4927230
7,natural_gas_fired_combined_cycle,6,480,160.0,1.0,,,1420283.852700003,32042,4927230,4927230
7,natural_gas_fired_combined_cycle,7,480,150.0,1.0,,,1420283.852700003,32042,4927230,4927230
7,natural_gas_fired_combined_cycle,8,480,150.0,1.0,,,1420283.852700003,32042,4927230,4927230
7,natural_gas_fired_combined_cycle,9,480,150.0,1.0,,,1420283.852700003,32042,4927230,4927230
8,natural_gas_fired_combustion_turbine,0,480,74.0,1.0,,,1420283.852700003,32042,4927230,4927230
8,natural_gas_fired_combustion_turbine,1,480,91.0,1.0,,,1420283.852700003,32042,4927230,4927230
8,natural_gas_fired_combustion_turbine,10,480,91.0,1.0,,,1420283.852700003,32042,4927230,4927230
8,natural_gas_fired_combustion_turbine,11,480,74.0,1.0,,,1420283.852700003,32042,4927230,4927230
8,natural_gas_fired_combustion_turbine,12,480,74.0,1.0,,,1420283.852700003,32042,4927230,4927230
8,natural_gas_fired_combustion_turbine,13,480,74.0,1.0,,,1420283.852700003,32042,4927230,4927230
8,natural_gas_fired_combustion_turbine,14,480,74.0,1.0,,,1420283.852700003,32042,4927230,4927230
8,natural_gas_fired_combustion_turbine,15,480,74.0,1.0,,,1420283.852700003,32042,4927230,4927230
8,natural_gas_fired_combustion_turbine,16,480,74.0,1.0,,,1420283.852700003,32042,4927230,4927230
8,natural_gas_fired_combustion_turbine,17,480,85.0,1.0,,,1420283.852700003,32042,4927230,4927230
8,natural_gas_fired_combustion_turbine,18,480,74.0,1.0,,,1420283.852700003,32042,4927230,4927230
8,natural_gas_fired_combustion_turbine,19,480,91.0,1.0,,,1420283.852700003,32042,4927230,4927230
8,natural_gas_fired_combustion_turbine,2,480,91.0,1.0,,,1420283.852700003,32042,4927230,4927230
8,natural_gas_fired_combustion_turbine,20,480,91.0,1.0,,,1420283.852700003,32042,4927230,4927230
8,natural_gas_fired_combustion_turbine,21,480,91.0,1.0,,,1420283.852700003,32042,4927230,4927230
8,natural_gas_fired_combustion_turbine,22,480,74.0,1.0,,,1420283.852700003,32042,4927230,4927230
8,natural_gas_fired_combustion_turbine,23,480,75.0,1.0,,,1420283.852700003,32042,4927230,4927230
8,natural_gas_fired_combustion_turbine,3,480,91.0,1.0,,,1420283.852700003,32042,4927230,4927230
8,natural_gas_fired_combustion_turbine,4,480,91.0,1.0,,,1420283.852700003,32042,4927230,4927230
8,natural_gas_fired_combustion_turbine,5,480,74.0,1.0,,,1420283.852700003,32042,4927230,4927230
8,natural_gas_fired_combustion_turbine,6,480,0.0,0.0,,,1420283.852700003,32042,4927230,4927230
8,natural_gas_fired_combustion_turbine,7,480,74.0,1.0,,,1420283.852700003,32042,4927230,4927230
8,natural_gas_fired_combustion_turbine,8,480,74.0,1.0,,,1420283.852700003,32042,4927230,4927230
8,natural_gas_fired_combustion_turbine,9,480,74.0,1.0,,,1420283.852700003,32042,4927230,4927230
9,natural_gas_fired_combustion_turbine,0,480,25.0,1.0,,,1420283.852700003,32042,4927230,4927230
9,natural_gas_fired_combustion_turbine,1,480,49.0,1.0,,,1420283.852700003,32042,4927230,4927230
9,natural_gas_fired_combustion_turbine,10,480,49.0,1.0,,,1420283.852700003,32042,4927230,4927230
9,natural_gas_fired_combustion_turbine,11,480,25.0,1.0,,,1420283.852700003,32042,4927230,4927230
9,natural_gas_fired_combustion_turbine,12,480,25.0,1.0,,,1420283.852700003,32042,4927230,4927230
9,natural_gas_fired_combustion_turbine,13,480,25.0,1.0,,,1420283.852700003,32042,4927230,4927230
9,natural_gas_fired_combustion_turbine,14,480,26.0,1.0,,,1420283.852700003,32042,4927230,4927230
9,natural_gas_fired_combustion_turbine,15,480,25.0,1.0,,,1420283.852700003,32042,4927230,4927230
9,natural_gas_fired_combustion_turbine,16,480,25.0,1.0,,,1420283.852700003,32042,4927230,4927230
9,natural_gas_fired_combustion_turbine,17,480,49.0,1.0,,,1420283.852700003,32042,4927230,4927230
9,natural_gas_fired_combustion_turbine,18,480,36.0,1.0,,,1420283.852700003,32042,4927230,4927230
9,natural_gas_fired_combustion_turbine,19,480,49.0,1.0,,,1420283.852700003,32042,4927230,4927230
9,natural_gas_fired_combustion_turbine,2,480,49.0,1.0,,,1420283.852700003,32042,4927230,4927230
9,natural_gas_fired_combustion_turbine,20,480,49.0,1.0,,,1420283.852700003,32042,4927230,4927230
9,natural_gas_fired_combustion_turbine,21,480,49.0,1.0,,,1420283.852700003,32042,4927230,4927230
9,natural_gas_fired_combustion_turbine,22,480,25.0,1.0,,,1420283.852700003,32042,4927230,4927230
9,natural_gas_fired_combustion_turbine,23,480,0.0,0.0,,,1420283.852700003,32042,4927230,4927230
9,natural_gas_fired_combustion_turbine,3,480,49.0,1.0,,,1420283.852700003,32042,4927230,4927230
9,natural_gas_fired_combustion_turbine,4,480,49.0,1.0,,,1420283.852700003,32042,4927230,4927230
9,natural_gas_fired_combustion_turbine,5,480,25.0,1.0,,,1420283.852700003,32042,4927230,4927230
9,natural_gas_fired_combustion_turbine,6,480,25.0,1.0,,,1420283.852700003,32042,4927230,4927230
9,natural_gas_fired_combustion_turbine,7,480,25.0,1.0,,,1420283.852700003,32042,4927230,4927230
